timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
26500	3.85403095	-18086.23189	34680.4975	5356.167162	-129586.8001	-3305.002161	4244.796115	512	3.631368468
26600	3.854287624	-18121.15544	34682.80718	5198.484613	-129606.3107	-3447.244697	4332.524371	512	10.79887412
26700	3.855730524	-18156.35217	34695.79112	5256.986799	-129601.5684	-3770.232845	4021.818973	512	2.528507092
26800	3.838876542	-18470.39561	34544.13056	5236.901431	-129641.396	-3772.037278	4004.634802	512	7.859710609
26900	3.761726992	-17298.66069	33849.90034	5220.119657	-129604.4783	-3416.512938	4392.781449	512	1.820396368
27000	3.804156295	-18232.17628	34231.70042	5324.907573	-129598.2193	-3697.96599	4119.101438	512	5.732042691
27100	3.79529413	-17979.50895	34151.95423	5370.17086	-129608.8634	-3425.543897	4156.520271	512	13.91883435
27200	3.854292941	-18299.91383	34682.85503	5126.816602	-129594.2057	-3815.91504	4164.775829	512	1.168374696
27300	3.839329936	-18430.18568	34548.21043	5258.595516	-129611.4116	-3922.908985	4136.813815	512	-2.455304121
27400	3.84337154	-18093.37622	34584.57881	5150.313791	-129610.7112	-3979.386872	4188.067594	512	11.77231837
27500	3.855058886	-18649.63797	34689.74738	5339.146935	-129611.3295	-3745.370761	4312.972745	512	9.268092969
27600	3.868871198	-18359.11026	34814.03748	5334.143919	-129618.2697	-3903.879965	4103.223108	512	4.536092578
27700	3.840523219	-18273.31018	34558.94818	5300.517722	-129619.7826	-3719.537816	4051.232995	512	10.33877763
27800	3.874122778	-18468.31612	34861.29382	5204.402786	-129590.2219	-3637.044798	4411.988947	512	4.191622157
27900	3.864804007	-18384.21739	34777.43885	5352.187883	-129540.6629	-3598.549088	4230.935907	512	3.386436742
28000	3.899516582	-18774.49036	35089.79996	5426.610265	-129606.9314	-3651.837848	4143.790159	512	2.211471295
28100	3.888203656	-18397.04897	34988.0006	5405.966528	-129618.5494	-3624.537206	4238.839865	512	8.926156669
28200	3.93993074	-19033.81285	35453.46677	5464.276106	-129601.6106	-3639.561463	4095.693732	512	7.923074059
28300	3.83870462	-18161.53367	34542.58353	5283.556643	-129617.7994	-3922.218984	4351.824452	512	2.994856574
28400	3.888157515	-19068.86177	34987.5854	5246.908433	-129619.3317	-3593.886351	4201.899379	512	8.709169287
28500	3.858627795	-18242.72762	34721.86221	5304.444479	-129595.3527	-3657.632359	4422.761001	512	5.009351923
28600	3.820573948	-18377.92381	34379.43467	5435.512249	-129634.8032	-3633.014761	4536.090676	512	-0.7347987414
28700	3.854059303	-18623.4014	34680.75264	5304.92356	-129610.0865	-4079.736091	4182.034615	512	0.224626411
28800	3.854607083	-18762.11273	34685.68183	5468.890515	-129610.5467	-3327.725443	4182.954009	512	10.72005422
28900	3.895794141	-19178.98963	35056.30357	5194.73245	-129609.8134	-3490.715125	4292.512355	512	13.72631445
29000	3.8305215	-18737.81118	34468.94772	5370.054592	-129638.6839	-3699.791859	3974.396489	512	6.260945254
29100	3.803096868	-18283.87365	34222.16717	5496.150774	-129615.3138	-3583.742168	4120.304239	512	2.722073167
29200	3.754561012	-18214.09085	33785.41727	5316.973559	-129608.5481	-3979.636872	4186.450225	512	6.266706312
29300	3.764866513	-18295.818	33878.15132	5371.998752	-129618.0456	-3409.38843	4148.958661	512	3.713126826
29400	3.725942705	-17604.00753	33527.89543	5399.88472	-129604.8504	-4040.782922	4202.530675	512	6.872063325
29500	3.790007116	-18444.50683	34104.37903	5358.016468	-129607.5969	-3699.10803	4231.898419	512	10.58105848
29600	3.832785041	-18624.09213	34489.31619	5391.076081	-129601.5132	-3552.85226	4152.510768	512	6.167835175
29700	3.818489767	-18535.03781	34360.68017	5436.210303	-129590.9509	-4012.74989	4192.184124	512	-4.222868041
29800	3.84679855	-18269.54735	34615.41675	5449.411765	-129628.5994	-3542.674346	4398.769655	512	10.82655986
29900	3.903098032	-18324.47347	35122.02764	5314.917123	-129631.8812	-3611.968254	4307.498076	512	4.807226948
30000	3.911381059	-18809.36014	35196.56246	5479.202841	-129611.5189	-3721.320503	4198.921833	512	-4.183045632
30100	3.890786047	-18231.92245	35011.23824	5364.002438	-129615.4395	-3716.979375	4250.155758	512	8.0517178
30200	3.876170031	-18050.02006	34879.71602	5296.948161	-129596.1368	-3680.349511	4280.39063	512	11.50216548
30300	3.858617095	-17671.99024	34721.76593	5783.716357	-129598.4008	-3199.183344	4351.412947	512	-3.103974117
30400	3.908927516	-18247.5484	35174.48425	5520.532066	-129573.5797	-3668.190941	4226.799527	512	2.798945238
30500	3.926001926	-18479.64124	35328.12833	5448.301832	-129599.0425	-3531.022801	4441.29167	512	14.49759584
30600	3.874123025	-17740.25181	34861.29604	5358.730468	-129618.8889	-3668.80566	4161.518382	512	2.102715801
30700	3.922012243	-18376.82093	35292.22717	5399.902096	-129621.4519	-3576.00927	4286.670716	512	10.87388014
30800	3.920908978	-18691.71742	35282.29943	5360.527511	-129628.5782	-3492.716054	4418.345216	512	4.758897646
30900	3.830179836	-17819.35397	34465.87326	5451.867706	-129611.8225	-3956.661539	4108.415016	512	7.045128002
