timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy
93100	527.9394432	1472.644935	1583.818329	1416.932097	-12.63315724	0	25.27941516
93200	319.8307312	2345.033708	959.4921937	2222.619994	-12.45320314	0	66.10703103
93300	437.6889517	516.8300331	1313.066855	408.8914793	-12.73935286	0	68.87977524
93400	1716.336043	2726.345311	5149.008129	2655.317539	-12.73935286	0	7.593548574
93500	1346.923716	508.6026246	4040.771148	315.7086372	-12.73935286	0	166.4932988
93600	394.7964361	1343.911801	1184.389308	1305.553917	-12.73935286	0	15.94950029
93700	764.7715085	2813.322625	2294.314526	2467.173675	-12.73935286	0	219.9600526
93800	972.571287	315.1209302	2917.713861	272.5248058	-12.73935286	0	10.23817984
93900	433.2033743	2502.09338	1299.610123	2230.535093	-12.73935286	0	250.2251493
94000	354.6315156	2002.626244	1063.894547	1629.656017	-12.73935286	0	324.6690947
94100	258.7317485	4103.502121	776.1952454	4027.01652	-12.73935286	0	50.89819729
94200	390.0643298	5501.003095	1170.192989	5328.155439	-12.73935286	0	146.6343358
94300	749.8199741	2752.420265	2249.459922	2725.079694	-12.73935286	0	4.445649286
94400	184.9348988	2319.21308	554.8046965	2276.70123	-12.63315723	0	17.53962628
94500	312.766076	2313.105707	938.298228	2194.375878	-12.73935286	0	88.08897222
94600	1517.945287	5339.187304	4553.83586	4791.82687	-12.73935286	0	483.9631849
94700	890.8180165	1306.140964	2672.45405	1242.762847	-12.73935286	0	9.863902825
94800	353.504249	2751.623859	1060.512747	2450.621713	-12.73935286	0	267.1444745
94900	266.4264345	5583.845544	799.2793036	5222.340009	-11.99836533	0	320.6021742
95000	207.5073728	876.198745	622.5221183	810.1542602	-12.63315723	0	32.14118895
95100	1697.537002	1857.442991	5092.611007	1760.33633	-12.73935286	0	34.83198137
95200	139.6256483	1912.641291	418.876945	1733.231158	-12.73935286	0	142.9951847
95300	283.4485751	1946.303851	850.3457254	1715.805149	-12.73935286	0	195.211146
95400	256.1818733	825.8160602	768.54562	791.6827203	-12.73935286	0	9.239927917
95500	1008.103401	553.9391083	3024.310202	414.0375203	-12.73935286	0	101.2953716
95600	1621.543484	3921.076885	4864.630452	3553.008251	-12.73935286	0	281.8233027
95700	1491.384404	1000.863016	4474.153213	955.6234158	-12.73935286	0	2.18353444
95800	363.5476197	9634.99274	1090.642859	9065.605236	-12.73935286	0	541.6643916
95900	2136.158633	3380.249379	6408.4759	3109.077134	-12.73935286	0	164.9248942
96000	441.4371423	1419.177343	1324.311427	1384.112612	-12.73935286	0	1.375395867
96100	230.190224	4224.808818	690.5706719	3978.394847	-12.73935286	0	217.6563391
96200	981.4274976	408.3964148	2944.282493	132.7030453	-12.73935286	0	217.6756262
96300	1275.870553	3369.141877	3827.61166	2937.144019	-12.73935286	0	385.4784645
96400	828.3625451	7414.908938	2485.087635	6947.239751	-12.73935286	0	432.4782742
96500	463.972064	2244.082049	1391.916192	2146.389004	-12.63315723	0	62.66864434
96600	513.6983897	1080.238132	1541.095169	648.5198182	-12.73935286	0	382.4384756
96700	805.1240025	1791.89809	2415.372008	1261.259792	-12.73935286	0	487.2626875
96800	727.3517644	1059.04454	2182.055293	723.5030575	-12.63315723	0	277.2153743
96900	1831.124899	1227.062386	5493.374696	1086.384348	-12.73935286	0	97.44141125
97000	491.103205	1107.120308	1473.309615	923.6344035	-12.73935286	0	145.9850752
97100	191.1054771	2162.000787	573.3164314	2105.867903	-12.73935286	0	21.89291868
97200	209.3198355	758.4430889	627.9595064	651.7167715	-12.73935286	0	63.74738804
97300	365.6038834	561.8134363	1096.81165	529.8700204	-12.73935286	0	0.1793149064
97400	1096.718324	2763.37517	3290.154972	2557.204879	-12.73935286	0	170.7793614
97500	514.9174681	1683.959177	1544.752404	1655.487962	-12.73935286	0	2.831260831
97600	852.5011051	975.6500872	2557.503315	850.9535653	-12.73935286	0	83.90342373
97700	351.3063641	3023.177683	1053.919092	2949.740051	-12.45320309	0	45.57085231
97800	834.2448384	1809.10012	2502.734515	1780.622378	-12.73935286	0	1.33617861
97900	749.5344585	851.4680449	2248.603375	737.2303162	-12.73935286	0	64.42337454
98000	874.6135767	4190.196215	2623.84073	4058.072593	-12.73935286	0	39.45723365
98100	268.0357458	9479.11147	804.1072375	8944.918772	-12.73935286	0	509.4635403
98200	1483.217935	3879.698119	4449.653806	3351.794383	-12.73935286	0	477.9756213
98300	1124.693072	1596.716928	3374.079217	1556.181051	-11.99836535	0	11.93770215
98400	692.080697	1222.232427	2076.242091	1171.823049	-12.45320309	0	0.1474366514
98500	425.6067474	306.8385903	1276.820242	157.3361154	-12.73935286	0	102.5836201
98600	284.7114176	7698.685581	854.1342529	7663.072283	-12.32564354	0	12.30825798
98700	1312.491137	2182.675895	3937.473412	2042.110746	-12.73935286	0	87.5843879
98800	812.8831383	3309.069742	2438.649415	2831.829687	-12.73935286	0	434.3179776
98900	1145.551329	4625.631453	3436.653988	4540.764532	-12.45320309	0	63.96589302
99000	1286.33657	2550.966239	3859.00971	2391.709362	-12.73935286	0	123.837555
99100	251.0347902	9912.370323	753.1043707	9541.691175	-12.73935286	0	347.9193287
99200	206.6297276	1391.331092	619.8891829	1260.756493	-12.73935286	0	97.85666114
99300	1395.514862	1248.45556	4186.544587	1207.791501	-12.73935286	0	14.91313261
99400	491.9868027	5192.091079	1475.960408	5098.357737	-12.73935286	0	65.00882771
99500	320.7343256	862.5945533	962.2029769	819.8077084	-12.73935286	0	14.86780122
99600	442.1073853	8246.447283	1326.322156	8038.673507	-12.63315723	0	184.6840248
99700	364.5638355	2276.028955	1093.691507	1786.309356	-12.73935286	0	437.490858
99800	356.6207032	2886.051458	1069.86211	2826.55271	-12.73935286	0	36.43109074
99900	280.460304	1239.577244	841.3809119	1016.488007	-12.73935286	0	177.1927424
100000	161.8268295	678.0597904	485.4804884	650.5702459	-12.45320309	0	0.06695952035
100100	528.5213201	387.6632261	1585.56396	277.0462797	-11.76864849	0	72.46140302
100200	472.3860915	2240.915253	1417.158275	1982.939815	-12.73935286	0	221.1533901
100300	358.849543	2852.689116	1076.548629	2790.865345	-12.73935286	0	35.19106222
100400	562.2721988	1198.139481	1686.816597	1117.713309	-12.73935286	0	36.22368679
100500	346.8097784	1879.588376	1040.429335	1790.295632	-12.73935286	0	54.85328392
100600	232.5962376	1301.282949	697.7887127	877.2352719	-12.73935286	0	374.8530319
100700	327.8799364	3599.599721	983.6398093	3563.995285	-12.73935286	0	11.43822806
100800	177.7438728	10466.11864	533.2316183	9787.055397	-12.63315723	0	654.5471132
100900	425.1586211	2267.821681	1275.475863	2018.275765	-12.4532031	0	207.3742198
101000	653.7759022	6766.417664	1961.327706	6672.370515	-12.73935286	0	72.10607409
101100	569.6205901	1809.719376	1708.86177	1769.725062	-12.73935286	0	12.74238437
101200	667.0100785	492.0387468	2001.030235	461.188426	-12.53997641	0	1.415301233
101300	143.6020477	7243.468761	430.8061431	6828.040461	-12.73935286	0	370.7904154
101400	171.9027176	2987.167331	515.7081528	2805.869168	-12.73935286	0	147.9010172
101500	1019.146067	4244.019548	3057.438202	3395.470773	-12.73935286	0	729.1100637
101600	661.5777673	1663.758477	1984.733302	1424.693811	-12.73935286	0	202.1045289
101700	701.8352903	1063.392062	2105.505871	847.2262985	-12.73935286	0	178.5062203
101800	2136.15854	2444.862036	6408.475619	2253.237016	-12.73935286	0	121.0659324
101900	305.220068	2306.595006	915.6602041	2141.146245	-12.73935286	0	134.0271096
102000	857.6441521	688.7011922	2572.932456	558.5524005	-12.73935286	0	90.08134723
102100	265.8911278	6951.466402	797.6733835	6653.550896	-12.73935286	0	261.7976869
102200	170.5945116	4215.419176	511.7835348	4184.410065	-12.73935286	0	3.0815762
102300	199.5471257	8471.625677	598.641377	8401.064542	-12.73935286	0	47.37791722
102400	368.6797991	4285.314254	1106.039397	4215.446762	-12.73935286	0	37.45634667
102500	323.1161852	5826.514794	969.3485555	5660.365453	-12.4532031	0	136.0476312
102600	309.8251998	1748.462431	929.4755994	1671.701594	-12.73935286	0	15.72107411
102700	509.2130165	919.9158384	1527.639049	809.7344622	-12.73935286	0	75.12125922
102800	879.6376585	6076.901743	2638.912976	5758.851436	-12.73935286	0	279.1682967
102900	223.3867403	1518.603748	670.160221	1439.933981	-12.45320311	0	46.82369754
103000	450.1300235	701.3009347	1350.39007	571.0223464	-12.63315723	0	98.31427554
103100	472.4757325	735.6216829	1417.427198	587.4022799	-12.73935286	0	109.3028556
103200	151.0121658	872.9492782	453.0364974	501.7383484	-12.73935286	0	321.6404857
103300	777.3944609	134.2273787	2332.183383	41.81298679	-12.63315723	0	47.27738792
103400	371.6882015	929.4014542	1115.064604	755.7978976	-12.73935286	0	135.9668432
103500	620.0761128	4670.175686	1860.228338	4458.719532	-12.73935286	0	176.5655919
103600	707.2358209	238.8462356	2121.707463	197.319332	-12.73935286	0	1.593957734
103700	1522.244865	384.5132763	4566.734596	276.7515798	-12.73935286	0	70.58052106
103800	220.1292367	936.1880218	660.38771	767.7593964	-12.73935286	0	126.2106447
103900	1295.168551	3253.736167	3885.505654	3157.440183	-12.32564354	0	65.29973746
104000	2136.158417	2543.680804	6408.475251	2245.928993	-12.73935286	0	238.9451284
104100	557.9150885	228.1183661	1673.745266	78.01369367	-12.73935286	0	117.6216756
104200	859.7569875	222.6181275	2579.270962	171.3458471	-12.63315723	0	19.36756173
104300	460.3782161	2536.429857	1381.134648	2489.270424	-12.73935286	0	18.47137835
104400	675.7521695	1569.219278	2027.256509	1432.99327	-12.73935286	0	103.6160446
104500	510.144009	2440.351445	1530.432027	2096.279331	-12.53997642	0	304.5583488
104600	512.1663625	5086.539533	1536.499088	5005.585721	-12.73935286	0	54.24289406
104700	438.2109448	3621.246066	1314.632834	3283.503944	-12.73935286	0	296.3380103
104800	792.7386987	6019.918312	2378.216096	5850.175441	-12.45320311	0	141.1236944
104900	474.6163412	1783.548774	1423.849024	1349.708495	-12.73935286	0	371.1085233
105000	1132.360201	2878.432291	3397.080602	2840.520285	-12.20212245	0	11.42855666
105100	848.2368798	2013.96208	2544.710639	1983.124964	-12.45320311	0	5.857015675
105200	586.9795363	275.0271233	1760.938609	90.24394386	-12.73935286	0	152.4800003
105300	403.5370799	1174.847302	1210.61124	923.4697112	-12.73935286	0	211.2516411
105400	359.2726016	6429.50239	1077.817805	6253.37242	-12.73935286	0	148.4339833
105500	854.6539151	935.9452716	2563.961745	405.0207782	-11.99836523	0	470.9717099
105600	877.3422577	4132.961594	2632.026773	3703.349867	-12.73935286	0	399.3652722
105700	293.5900918	2797.58857	880.7702755	2723.700942	-12.45320309	0	25.23607884
105800	164.8128302	1937.977057	494.4384907	1907.661722	-12.63315723	0	5.258717485
105900	862.643678	4364.446427	2587.931034	4138.017729	-12.73935286	0	198.318019
106000	548.990174	190.1545072	1646.970522	149.9051283	-11.99836534	0	1.645927464
106100	987.4161612	1046.020406	2962.248484	676.3451787	-12.73935286	0	331.4624483
106200	1042.131075	2689.19504	3126.393224	2538.233707	-12.63315723	0	120.7055803
106300	255.1109718	3217.023054	765.3329153	3176.07557	-12.45320309	0	5.725909429
106400	1083.992634	4572.913907	3251.977903	4040.732641	-12.63315723	0	483.6387767
106500	333.3889875	575.3910373	1000.166962	265.8111401	-12.73935286	0	258.5187065
106600	1311.154957	1954.135754	3933.46487	1800.638444	-12.73935286	0	104.1070381
106700	1053.47239	1967.194114	3160.417171	1909.481857	-12.73935286	0	29.35227304
106800	603.9472295	492.9824761	1811.841689	339.6038685	-12.73935286	0	94.31660438
106900	500.9098739	7041.325709	1502.729622	6798.567405	-12.73935286	0	211.6437596
107000	1665.153819	990.4049883	4995.461457	664.8983462	-12.45320309	0	288.5789681
107100	428.8773396	974.5860696	1286.632019	533.7212257	-11.92654831	0	388.1094205
107200	481.2454817	1649.875653	1443.736445	1521.027522	-12.63315723	0	96.35033003
107300	385.4156536	4173.832157	1156.246961	4046.672684	-12.63315723	0	99.03451936
107400	586.6588837	1621.704173	1759.976651	1189.765874	-11.99836534	0	383.532632
107500	579.9026075	4971.199967	1739.707823	4591.1254	-12.73935286	0	338.5491547
107600	567.7710763	306.3376273	1703.313229	274.7005064	-12.45320309	0	0.02418824734
107700	394.7272076	901.544147	1184.181623	739.9559821	-12.73935286	0	123.0841837
107800	960.0063596	758.7145521	2880.019079	726.5192871	-12.73935286	0	0.1055110814
107900	303.64354	2071.677143	910.93062	2006.520525	-12.73935286	0	3.228989087
108000	963.9044845	2821.734253	2891.713453	2621.069655	-12.73935286	0	159.0844893
108100	456.4976252	3360.335837	1369.492876	3327.272174	-12.73935286	0	3.530424753
108200	369.9914592	683.3536479	1109.974377	466.2637848	-12.73935286	0	153.4908996
108300	675.9817701	520.4481126	2027.94531	303.8291254	-12.45320314	0	189.0862637
108400	337.8523576	4382.350617	1013.557073	4149.483515	-11.99836535	0	199.6321917
108500	1457.008395	3011.993787	4371.025184	2969.371778	-12.73935286	0	16.51972465
108600	368.4222354	1279.055659	1105.266706	1029.79553	-11.99836534	0	209.0234517
108700	597.5028079	2614.163765	1792.508424	2469.831466	-12.63315723	0	114.0871876
108800	340.5919559	925.6434609	1021.775868	542.8229933	-12.73935286	0	287.0320591
108900	1390.810417	1421.758709	4172.43125	1268.681348	-11.99836534	0	110.691887
109000	2136.158491	2897.031243	6408.475472	2566.488198	-12.73935286	0	247.3236033
109100	577.544724	2228.059743	1732.634172	1531.145452	-12.73935286	0	653.6579823
109200	1101.810544	1343.869049	3305.431631	1122.153515	-12.73935286	0	177.9712248
109300	1107.731561	1716.291335	3323.194684	1016.830009	-12.73935286	0	646.2584912
109400	329.3951216	2054.959156	988.1853649	1710.285882	-12.73935286	0	307.0829327
109500	905.2038849	790.6449709	2715.611655	418.5624707	-12.73935286	0	316.5469503
109600	255.7196672	2853.567176	767.1590017	2820.96517	-12.73935286	0	5.644152646
109700	496.7535813	1804.415085	1490.260744	1379.548074	-12.73935286	0	377.1452855
109800	1685.036981	2246.142849	5055.110944	2057.692274	-12.73935286	0	128.5133831
109900	2136.158534	3385.642309	6408.475603	2822.929044	-12.73935286	0	461.9268836
110000	764.7986429	4847.737062	2294.395929	4722.995777	-12.73935286	0	99.2255649
110100	676.303649	552.4309038	2028.910947	482.5692362	-12.73935286	0	28.62890892
110200	489.5946967	2879.950617	1468.78409	2378.938725	-12.73935286	0	465.4438203
110300	382.3355909	5068.877283	1147.006773	4932.673062	-12.73935286	0	110.8208768
110400	514.0647028	2119.570437	1542.194108	1962.771245	-12.73935286	0	122.5576166
110500	842.9195039	1787.980555	2528.758512	1596.353321	-12.4532031	0	155.1138474
110600	503.3718318	1685.829222	1510.115495	1623.233261	-12.73935286	0	2.478575157
110700	1647.203476	1007.809884	4941.610429	949.562727	-12.73935286	0	4.830501055
110800	131.0549551	6033.342502	393.1648653	5746.985669	-12.63315723	0	250.6946754
110900	345.2820464	1802.75338	1035.846139	1767.925493	-12.63315723	0	6.531297603
111000	636.4473745	2484.236567	1909.342124	2264.369377	-12.73935286	0	192.5463697
111100	458.1112657	113.7921549	1374.333797	74.53484135	-12.73935286	0	2.237675941
111200	822.9773826	838.6124139	2468.932148	673.8152531	-12.73935286	0	123.7369128
111300	372.3161257	3075.247733	1116.948377	3040.819001	-12.73935286	0	7.97080416
111400	1334.449198	3883.476733	4003.347593	3060.062146	-12.73935286	0	774.1709806
111500	365.2696385	1147.811062	1095.808916	842.9897537	-12.73935286	0	262.1213542
111600	189.179414	6114.472859	567.5382421	6087.438358	-12.45320311	0	3.052569527
111700	881.2368917	940.6113256	2643.710675	885.95513	-12.73935286	0	6.53503089
111800	335.179303	3974.183124	1005.537909	3718.881636	-12.73935286	0	220.566335
111900	238.5881855	968.2308522	715.7645566	890.0530498	-12.73935286	0	30.58511196
112000	152.5441831	651.6517528	457.6325493	604.8654051	-12.73935286	0	5.230452784
112100	692.2438081	390.7827136	2076.731424	335.9491945	-12.63315723	0	14.03092714
112200	370.9386915	1844.928354	1112.816074	1780.123955	-12.45320314	0	20.59365778
112300	1857.705505	1517.864316	5573.116515	1444.236802	-12.73935286	0	16.42890375
112400	520.4932026	467.1934359	1561.479608	378.1861803	-12.73935286	0	62.07177394
112500	370.5155744	1694.503891	1111.546723	1443.48531	-12.63315723	0	213.193754
112600	403.6594071	881.117434	1210.978221	344.5336091	-12.73935286	0	418.88494
112700	310.5147732	3051.293477	931.5443196	2856.356789	-12.73935286	0	160.6534171
112800	490.6171001	7583.973636	1471.8513	7463.779805	-12.73935286	0	99.6864999
112900	924.441955	4225.679487	2773.325865	3960.761167	-11.99836534	0	225.8012518
113000	794.6728465	687.9197182	2384.01854	623.525236	-12.73935286	0	12.52602363
113100	738.2580137	5259.53797	2214.774041	5009.614726	-12.20212244	0	213.5790025
113200	419.4051863	1382.450933	1258.215559	1018.06547	-11.99836535	0	301.4472857
113300	590.166219	1026.279126	1770.498657	973.1570402	-12.73935286	0	1.956964372
113400	295.3381147	478.3247757	886.014344	414.6996341	-12.63315723	0	36.649243
113500	474.5911301	573.9772224	1423.77339	201.3896464	-12.73935286	0	316.6905918
113600	1032.12477	1700.085083	3096.374311	1604.671281	-12.73935286	0	39.65854244
113700	593.9068476	3329.452952	1781.720543	3251.120326	-11.99836535	0	50.79018437
113800	241.7444326	1021.86617	725.2332977	923.0480999	-12.73935286	0	75.66622068
113900	591.7485366	7048.442544	1775.24561	7007.523542	-12.45320309	0	14.27958935
114000	819.6221122	1825.082308	2458.866337	1691.733384	-12.73935286	0	76.9397838
114100	1843.660501	2524.043992	5530.981504	2411.6124	-12.73935286	0	49.8568019
114200	918.2377219	1517.499685	2754.713166	1473.872649	-12.45320309	0	14.09861265
114300	443.2400197	1328.919591	1329.720059	1170.864257	-12.73935286	0	119.0305642
114400	293.2371633	805.2105994	879.7114899	761.793695	-12.73935286	0	12.21790499
114500	526.9960795	3290.065406	1580.988238	3191.450086	-12.45320311	0	67.10837568
114600	291.5938752	1515.785461	874.7816255	1483.841889	-12.73935286	0	3.470411931
114700	2071.184664	2293.584951	6213.553993	2215.942497	-12.63315723	0	14.01302808
114800	853.6684983	1284.546644	2561.005495	1243.129626	-12.73935286	0	4.110590598
114900	1209.742805	513.0802252	3629.228414	255.5789988	-12.63315723	0	222.9426678
115000	596.3384584	1590.313034	1789.015375	1421.978146	-12.63315723	0	136.2889238
115100	1605.396699	669.8828925	4816.190096	583.5260041	-12.73935286	0	45.41992033
115200	231.459654	959.5286501	694.3789621	926.8155001	-12.63315723	0	3.720166635
115300	272.8761871	3257.793659	818.6285613	3045.442171	-12.73935286	0	182.0256813
115400	1337.975181	1583.857922	4013.925542	1550.168599	-12.73935286	0	6.975342474
115500	354.9624566	1656.53217	1064.88737	1602.164686	-12.73935286	0	27.76201856
115600	1144.764009	1095.23953	3434.292026	980.776269	-12.73935286	0	66.99393527
115700	1092.806896	1936.699365	3278.420689	1889.903676	-12.73935286	0	18.87282958
115800	595.0077843	3297.32329	1785.023353	2965.796368	-12.73935286	0	295.024658
115900	1230.628618	818.4301468	3691.885854	605.7579424	-12.73935286	0	177.9782082
116000	612.5958683	975.6592627	1837.787605	731.146214	-12.73935286	0	202.6353549
116100	383.1365211	2278.476312	1149.409563	2088.814145	-12.73935286	0	153.9803841
116200	384.7985123	8533.103757	1154.395537	8224.17669	-12.73935286	0	276.9414888
116300	721.1123989	2989.030038	2163.337197	2889.815708	-12.73935286	0	75.45267081
116400	264.9627445	3335.547032	794.8882336	3299.988389	-12.73935286	0	2.450198213
116500	1601.505182	1910.380021	4804.515547	1794.287899	-12.73935286	0	62.07483074
116600	2136.158464	2984.237051	6408.475391	2682.656266	-12.45320311	0	215.4652419
116700	1879.640848	4272.04023	5638.922544	4158.59455	-12.73935286	0	80.45123901
116800	734.9205641	771.4317984	2204.761692	292.8483174	-12.73935286	0	417.9784848
116900	307.0426712	7932.965132	921.1280136	7754.564997	-12.73935286	0	153.6320043
117000	633.4950902	2208.955245	1900.485271	2174.081114	-12.73935286	0	4.889564613
117100	316.8591492	495.3275336	950.5774476	467.3599819	-12.73935286	0	0.8265450488
117200	100.1482402	3401.420603	300.4447206	3287.899988	-12.73935286	0	78.63542793
117300	1007.236384	676.6742024	3021.709152	506.3464127	-12.63315723	0	138.7349265
117400	539.1934344	757.0251923	1617.580303	655.0718114	-12.63315723	0	64.41912579
117500	842.8948144	2720.33803	2528.684443	2644.435459	-12.73935286	0	4.498425823
117600	412.2974699	1310.121611	1236.89241	1149.782505	-12.73935286	0	116.5783923
117700	169.2996877	5806.699065	507.8990631	5424.938683	-12.73935286	0	337.9424181
117800	758.6431606	1424.53668	2275.929482	1348.026027	-12.73935286	0	22.42845272
117900	271.0451639	1058.233495	813.1354918	812.2957905	-11.99836534	0	190.0811223
118000	317.5297635	1807.68204	952.5892906	1715.124274	-12.45320311	0	65.25777722
118100	1013.725853	935.6103832	3041.177558	708.9870162	-12.73935286	0	185.3210585
118200	236.1655752	3255.253692	708.4967257	2849.462772	-12.63315724	0	372.8473748
118300	522.1411454	7102.82005	1566.423436	6787.651035	-12.73935286	0	290.7314658
118400	791.3713421	529.4421521	2374.114026	497.2705175	-12.63315724	0	3.861191233
118500	175.3136454	263.2475566	525.9409362	227.1468801	-12.73935286	0	0.09273340349
118600	430.89027	5189.397386	1292.67081	4977.701844	-12.73935286	0	179.4432279
118700	553.8372552	536.9162662	1661.511766	247.7908039	-12.73935286	0	254.301749
118800	133.6408872	439.5247403	400.9226616	395.650529	-12.73935286	0	7.459016673
118900	431.6506689	476.9288394	1294.952007	274.6711962	-11.99836535	0	157.8952032
119000	505.9626503	939.302017	1517.887951	848.7968429	-12.63315724	0	58.19794383
119100	179.7819733	6672.286952	539.3459199	6642.872753	-12.45320314	0	6.063235753
119200	467.6473412	1636.713503	1402.942023	1551.930156	-12.63315724	0	48.50986859
119300	516.8781251	4095.788751	1550.634375	4032.806791	-12.63315724	0	39.42327402
119400	228.1728194	894.9903738	684.5184583	829.0416585	-12.73935286	0	33.68371257
119500	295.3091854	6080.309305	885.9275563	5901.954091	-12.73935286	0	148.6374316
119600	612.2421268	2231.83494	1836.726381	2199.811215	-12.73935286	0	2.623189702
119700	338.1384636	3678.3808	1014.415391	3216.382572	-11.99836519	0	407.6693466
119800	387.0116108	4211.868636	1161.034833	3981.73047	-12.73935286	0	181.487441
119900	712.47904	766.8510767	2137.43712	734.5573296	-12.73935286	0	0.3005407839
120000	368.3541594	2700.983121	1105.062478	2305.140257	-12.63315723	0	358.269952
