timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
127000	3.294960404	-47642.05103	29649.7012	8283.232912	-129686.4552	-7123.307024	3610.782253	190.1703506	-6.877891592
127100	3.281371625	-47500.31782	29527.42257	8419.888372	-129688.883	-6678.712777	3731.287226	189.6974335	-4.544210754
127200	3.256055033	-47090.24002	29299.61121	8473.131863	-129692.166	-6570.471601	3950.543499	189.2066135	-2.819829917
127300	3.283221497	-47392.40569	29544.06864	8308.551251	-129668.0492	-6778.029106	3850.649719	188.6913097	-5.123102378
127400	3.27098666	-47197.19388	29433.97346	8268.265916	-129693.3846	-6858.625724	3925.97043	188.1531219	6.170273943
127500	3.309449218	-47189.94566	29780.07879	8794.24333	-129673.1097	-6778.520481	3816.662665	187.6051336	-18.53674437
127600	3.311901598	-47538.50847	29802.14653	8365.449275	-129680.0662	-7045.96945	3946.196413	187.0529344	-28.31575074
127700	3.3078477	-46980.68508	29765.66753	8622.779621	-129688.6743	-7214.79546	3728.618767	186.4931681	2.496938818
127800	3.320967372	-47091.0019	29883.72489	8559.714213	-129661.6819	-7074.405247	3537.666676	185.9342443	0.3642299334
127900	3.272751773	-46841.32754	29449.85683	8240.052666	-129669.1347	-7478.639006	3928.284917	185.3814884	23.24797521
128000	3.3070367	-47841.80046	29758.36975	8323.691092	-129681.6821	-7085.577234	3489.484693	184.8213639	3.058234342
128100	3.300022512	-47383.7348	29695.25258	8404.812326	-129682.2674	-7665.111484	3795.81949	184.2577127	-8.675841283
128200	3.308178176	-47970.26561	29768.64132	8256.897427	-129693.2003	-7503.689909	3769.151552	183.6794188	-12.67257441
128300	3.312858771	-46918.15667	29810.75965	8408.726039	-129688.8819	-7455.830514	3568.43424	183.0854454	31.05424815
128400	3.252568389	-46947.84898	29268.23665	8438.020543	-129684.7597	-7276.823772	3807.950318	182.480495	2.172266344
128500	3.255259884	-47466.51016	29292.45607	8326.422261	-129682.0709	-7578.894949	3668.397089	181.865129	-12.03979289
128600	3.262337965	-47780.03337	29356.14817	8335.000605	-129667.2981	-7462.019183	3650.493165	181.2331604	-31.34618887
128700	3.29523103	-48823.02924	29652.13642	8326.877093	-129676.3813	-7249.749498	3772.351668	180.5948764	-4.549762477
128800	3.335235898	-48630.35526	30012.12023	8229.660462	-129696.4912	-7393.949867	3771.527946	179.9482808	1.057979043
128900	3.300691573	-48760.66431	29701.27312	8202.169117	-129671.5772	-7249.937741	3684.122069	179.2936648	-15.97775374
129000	3.28615584	-49194.85886	29570.47332	8469.639133	-129674.9491	-7484.511854	3521.296549	178.6289264	14.69063718
129100	3.220451302	-48328.70035	28979.23104	8109.588531	-129692.0936	-7688.841372	3692.889484	177.9533823	17.89855632
129200	3.221257937	-48447.93739	28986.48955	8670.093896	-129677.0857	-7660.147548	3653.413339	177.2676523	-47.89637971
129300	3.244351311	-48821.02419	29194.29527	8361.596102	-129690.8127	-7487.919042	3713.475173	176.5674745	-15.65334038
129400	3.239043058	-48943.30577	29146.52895	8138.524506	-129689.1976	-7493.981926	3786.577059	175.8587979	-19.17911424
129500	3.242759943	-49255.11368	29179.97535	8272.140915	-129698.5853	-7609.746388	3751.166661	175.138855	-10.76801327
129600	3.250596129	-49442.3961	29250.48927	8358.258168	-129692.8887	-7121.875768	3463.28532	174.4137261	19.54431252
129700	3.222233861	-48984.55254	28995.2714	8095.279434	-129682.1645	-7785.072493	3554.212539	173.6937588	-16.2692776
129800	3.260449009	-49532.3627	29339.15041	8138.57167	-129686.262	-7572.386822	3664.319354	172.9663817	-22.1203035
129900	3.263305619	-49941.84209	29364.85561	8123.468692	-129674.2539	-7350.317243	3551.148369	172.2374791	-20.05576613
130000	3.269294427	-49840.33741	29418.7459	8124.901829	-129690.4805	-8020.579886	3520.454485	171.505023	-16.54706357
130100	3.25682428	-50104.50819	29306.53329	8101.201871	-129697.6883	-7538.122032	3743.959472	170.7618229	21.92822809
130200	3.296351868	-49854.28404	29662.22228	7948.085542	-129689.296	-7432.956365	3602.804137	170.0181309	43.34522343
130300	3.310635871	-50321.70357	29790.75688	8016.22721	-129695.0061	-8036.501669	3550.666961	169.278076	-8.877831974
130400	3.244399287	-49397.38443	29194.72698	8314.459213	-129690.7762	-8471.078949	3758.685109	168.5371863	-11.60375251
130500	3.282474073	-49478.24666	29537.34295	8219.386008	-129702.4068	-8118.762947	3454.959805	167.7980291	13.97995476
130600	3.286726568	-49713.58237	29575.60902	8215.225833	-129689.419	-8245.108395	3643.934316	167.0712042	9.354520793
130700	3.326519958	-49706.61836	29933.68985	8589.737628	-129686.0672	-7824.306628	3542.509782	166.3475299	-29.89231469
130800	3.361246826	-49764.02594	30246.17956	8207.170288	-129693.6177	-7864.806788	3744.677292	165.6278457	-5.904571322
130900	3.350569878	-49782.65157	30150.10305	8208.006283	-129682.8914	-8136.120293	3653.463286	164.9178214	-7.148831438
131000	3.297969726	-49557.38455	29676.78058	8255.311269	-129676.4523	-8289.320108	3595.951307	164.2199661	16.80067945
131100	3.242677432	-49357.48527	29179.23287	8156.794853	-129686.2246	-8647.375177	3586.284878	163.5308171	11.70950136
131200	3.260742098	-49303.74177	29341.78777	8213.651537	-129677.375	-8099.071115	3610.151808	162.8448575	11.81928674
131300	3.296323841	-50434.4117	29661.97008	8274.830795	-129693.7941	-8089.525044	3597.618728	162.1652045	17.1962008
131400	3.267377067	-49660.32765	29401.49254	8011.092249	-129703.5621	-8347.561468	3505.104947	161.4963702	35.42473398
131500	3.308750714	-49781.07132	29773.7933	8271.822482	-129691.1481	-8316.192751	3500.163598	160.8366465	27.2293235
131600	3.271138375	-50476.91399	29435.33867	8346.739561	-129699.5397	-8142.600901	3664.638453	160.190683	-24.93958745
131700	3.287305118	-50445.99575	29580.8151	8130.668458	-129670.205	-8478.68615	3661.313054	159.5571546	12.49349615
131800	3.277698162	-50420.64106	29494.36691	8501.614684	-129695.2935	-7905.372013	3603.871132	158.9366506	-35.47778818
131900	3.275611015	-49897.94463	29475.58572	8008.523577	-129698.6594	-8896.11814	3632.634955	158.3374192	45.84075744
132000	3.28245724	-50264.30159	29537.19147	8097.58501	-129696.8266	-8670.50719	3659.583211	157.7540264	21.45132693
132100	3.279454733	-51175.63403	29510.17341	8190.024977	-129709.2176	-8491.384651	3752.083892	157.1922962	-22.87563925
132200	3.289622629	-50596.73681	29601.66923	8134.763461	-129696.8554	-8359.368879	3590.792943	156.6481958	31.488375
132300	3.275286943	-50873.41529	29472.66955	8089.796897	-129691.1715	-8183.107607	3578.565833	156.1249357	15.56994839
132400	3.25586795	-50262.65349	29297.92775	8019.419644	-129707.252	-8417.989226	3649.389102	155.6271278	29.38958076
132500	3.25729325	-51048.089	29310.75331	8344.746327	-129702.8442	-8734.518366	3657.885954	155.1568269	-4.341317893
132600	3.287056138	-51554.79302	29578.57466	8013.183542	-129702.2582	-8843.374789	3700.950938	154.7110507	31.02175589
132700	3.303260174	-51631.27483	29724.38667	8252.208389	-129711.2617	-8630.446088	3590.872323	154.2841407	2.681590856
132800	3.246958027	-51601.95649	29217.75181	8174.974038	-129685.2324	-8882.105931	3572.863306	153.879775	-7.086027802
132900	3.239019731	-51425.40158	29146.31905	7961.366006	-129699.2394	-9195.5261	3622.054662	153.5018519	45.64822465
133000	3.278958686	-51785.02296	29505.70973	8470.067816	-129703.0823	-8456.427425	3638.713089	153.1477036	-0.2390378941
133100	3.247488068	-51146.40028	29222.52138	7885.017018	-129692.0975	-8824.800616	3608.643783	152.8267036	68.34541538
133200	3.273232569	-51891.58118	29454.18328	8002.350447	-129696.1152	-8953.561628	3537.460787	152.5425353	11.25539826
133300	3.256505496	-52266.33515	29303.6647	8206.436212	-129691.5135	-8768.716021	3485.862201	152.2883381	51.94284281
133400	3.266601705	-52465.88996	29394.51545	7887.213104	-129701.6953	-8943.461171	3592.157355	152.0610466	13.33335521
133500	3.256565203	-51607.10567	29304.20198	8226.141905	-129698.7947	-8984.731555	3625.688207	151.8531192	3.159159927
133600	3.282247004	-51999.06212	29535.29967	8254.261247	-129701.5357	-8711.889526	3482.564676	151.6773457	14.72639532
133700	3.321678898	-53474.10883	29890.12757	8134.808949	-129679.5056	-8759.095683	3610.508927	151.529607	40.71147778
133800	3.256278465	-52434.90277	29301.62176	7971.055687	-129692.2611	-9077.240493	3531.195127	151.4019967	23.52228058
133900	3.23153799	-52092.11566	29078.9946	8479.121151	-129686.606	-8286.50117	3693.624496	151.2940456	9.64308646
134000	3.274699383	-52130.59877	29467.3824	8134.876758	-129684.4261	-8882.072785	3751.148036	151.2136158	69.2174923
